Date,Change,Percent Change,Open,High,Low,Close,Average,Volume,Value
06/01/2025,0.00,0.00%,40.00,40.00,39.75,40.00,39.92,"3,321,300","132,590,110"
03/01/2025,0.00,0.00%,40.05,40.05,39.75,40.00,39.93,"4,365,100","174,284,045"
02/01/2025,0.00,0.00%,40.10,40.20,39.95,40.00,40.05,"3,009,900","120,552,060"
31/12/2024,-0.30,-0.74%,40.50,40.50,40.00,40.00,40.16,"4,391,900","176,585,325"
30/12/2024,-0.05,-0.12%,40.45,40.60,40.30,40.30,40.40,"3,816,300","153,900,355"
27/12/2024,-0.30,-0.74%,40.80,41.05,40.35,40.35,40.66,"2,847,200","115,773,535"
26/12/2024,0.05,0.12%,40.75,41.30,40.65,40.65,40.96,"3,690,900","151,189,540"
25/12/2024,0.25,0.62%,40.50,40.75,40.35,40.60,40.63,"4,429,700","179,733,305"
24/12/2024,-0.25,-0.62%,40.50,40.60,40.10,40.35,40.27,"3,377,000","136,014,437"
23/12/2024,0.25,0.62%,40.80,40.85,40.40,40.60,40.66,"6,992,400","282,755,690"
20/12/2024,0.15,0.37%,40.40,40.45,40.20,40.35,40.34,"3,475,300","140,194,875"
19/12/2024,-0.70,-1.71%,40.60,40.75,40.20,40.20,40.46,"5,724,800","231,609,615"
18/12/2024,-0.40,-0.97%,41.30,41.60,40.90,40.90,41.25,"3,637,600","149,678,865"
17/12/2024,0.35,0.85%,41.00,41.40,40.80,41.30,41.20,"8,168,600","335,436,640"
16/12/2024,0.30,0.74%,40.65,41.15,40.55,40.95,40.89,"6,202,400","252,610,550"
13/12/2024,-0.10,-0.25%,40.70,40.80,40.50,40.65,40.66,"3,126,900","127,153,455"
12/12/2024,-0.10,-0.24%,40.90,41.15,40.75,40.75,40.92,"2,984,800","122,126,065"
11/12/2024,-0.10,-0.24%,40.95,41.35,40.80,40.85,41.01,"4,020,600","164,893,165"
10/12/2024,-0.50,-1.21%,41.45,41.65,40.95,40.95,41.25,"4,579,300","188,904,050"
09/12/2024,-0.05,-0.12%,41.50,41.90,41.40,41.45,41.61,"3,694,100","153,618,215"
06/12/2024,0.10,0.24%,41.60,42.00,41.20,41.50,41.67,"4,870,000","202,928,420"
05/12/2024,1.30,3.24%,40.50,41.80,40.20,41.40,41.00,"4,927,800","202,013,065"
04/12/2024,-0.80,-1.96%,40.70,40.85,40.10,40.10,40.54,"15,787,400","643,864,195"
03/12/2024,0.15,0.37%,40.80,41.30,40.50,40.90,40.89,"20,465,600","834,679,905"
02/12/2024,-0.05,-0.12%,41.10,41.15,40.75,40.75,40.83,"8,192,494","334,649,980"
29/11/2024,-0.30,-0.73%,41.30,41.30,40.75,40.80,40.96,"5,524,400","226,251,975"
28/11/2024,-0.80,-1.91%,42.25,42.35,41.10,41.10,41.53,"7,114,200","294,087,500"
27/11/2024,-0.50,-1.18%,42.20,42.85,41.90,41.90,42.14,"3,650,400","153,834,145"
26/11/2024,-0.30,-0.70%,42.70,43.30,42.40,42.40,42.84,"4,889,500","210,893,070"
25/11/2024,1.10,2.64%,41.50,42.95,41.45,42.70,42.32,"9,221,200","386,778,650"
22/11/2024,-1.70,-3.93%,42.65,42.75,41.60,41.60,42.03,"9,091,600","382,147,850"
21/11/2024,0.00,0.00%,43.25,43.70,42.85,43.30,43.41,"43,237,184","1,876,037,972"
20/11/2024,1.10,2.61%,42.20,43.40,41.75,43.30,42.95,"28,914,400","1,241,864,125"
19/11/2024,1.40,3.43%,40.90,42.25,40.90,42.20,41.77,"26,469,700","1,105,511,345"
18/11/2024,0.55,1.37%,40.30,40.80,39.60,40.80,40.14,"23,242,900","933,204,775"
15/11/2024,-0.10,-0.25%,40.35,40.60,40.00,40.25,40.42,"32,794,300","1,324,473,870"
14/11/2024,0.05,0.12%,40.35,41.10,40.30,40.35,40.72,"17,157,200","698,885,985"
13/11/2024,0.00,0.00%,40.30,40.70,40.15,40.30,40.46,"14,066,600","569,095,040"
12/11/2024,-0.30,-0.74%,40.60,41.35,40.30,40.30,40.78,"16,217,500","661,359,880"
11/11/2024,0.60,1.50%,40.00,40.85,39.25,40.60,39.98,"15,312,100","612,237,935"
08/11/2024,-1.40,-3.38%,41.30,41.35,40.00,40.00,40.62,"22,517,000","914,691,050"
07/11/2024,-0.15,-0.36%,41.70,41.70,41.30,41.40,41.51,"16,125,700","669,399,085"
06/11/2024,0.05,0.12%,41.50,41.70,41.30,41.55,41.44,"15,064,600","624,270,695"
05/11/2024,0.00,0.00%,41.50,41.80,41.25,41.50,41.53,"15,628,600","649,099,915"
04/11/2024,0.00,0.00%,41.50,41.50,40.55,41.50,41.01,"20,038,000","822,520,575"
01/11/2024,0.00,0.00%,41.50,42.20,41.30,41.50,41.65,"16,952,201","706,073,841"
31/10/2024,0.35,0.85%,41.15,41.55,40.45,41.50,41.12,"23,739,900","976,268,065"
30/10/2024,-1.60,-3.74%,43.00,43.00,40.85,41.15,41.89,"31,820,300","1,332,953,955"
29/10/2024,0.05,0.12%,42.95,43.05,42.55,42.75,42.74,"17,360,800","742,052,555"
28/10/2024,-1.15,-2.62%,43.70,44.25,42.50,42.70,43.01,"19,773,500","850,707,275"
25/10/2024,0.00,0.00%,44.55,44.65,43.50,43.85,43.88,"24,552,700","1,077,415,770"
24/10/2024,-3.15,-6.70%,46.60,46.75,43.85,43.85,45.45,"33,609,900","1,527,525,785"
23/10/2024,-1.25,-2.59%,48.25,48.35,46.50,47.00,47.07,"37,494,476","1,769,784,277"
22/10/2024,0.45,0.94%,48.15,48.55,47.40,48.25,47.96,"12,671,300","607,657,925"
21/10/2024,2.55,5.64%,45.50,47.80,45.50,47.80,46.91,"21,162,900","992,810,075"
18/10/2024,0.15,0.33%,45.70,46.00,45.15,45.25,45.47,"8,960,818","407,423,155"
17/10/2024,0.10,0.22%,45.10,45.50,44.80,45.10,45.04,"6,967,134","313,743,828"
16/10/2024,0.35,0.78%,44.50,45.20,44.45,45.00,44.81,"10,572,330","472,969,600"
15/10/2024,-0.70,-1.54%,45.50,45.50,44.60,44.65,44.88,"9,219,505","413,781,278"
14/10/2024,1.75,4.01%,45.50,46.40,45.10,45.35,45.64,"27,617,834","1,246,359,122"
11/10/2024,1.45,3.44%,42.45,43.80,42.30,43.60,43.39,"24,421,059","1,049,152,179"
10/10/2024,-0.35,-0.82%,42.70,42.90,42.15,42.15,42.39,"5,446,341","230,890,047"
09/10/2024,0.90,2.16%,41.65,42.55,41.60,42.50,42.21,"6,742,932","284,618,924"
08/10/2024,0.40,0.97%,41.45,41.60,40.70,41.60,41.06,"8,581,484","352,385,212"
07/10/2024,-0.30,-0.72%,41.65,41.80,40.90,41.20,41.29,"7,224,100","298,285,410"
